RxNorm,UMLS
859383,C0938591
852653,C2701713
1292465,C3464517
1292464,C3464516
1292467,C3464519
1292466,C3464518
1169127,C3223278
1169126,C3223277
114176,C0376160
1178263,C3232177
35623,C0073379
1169128,C3223279
1292469,C3464521
1292468,C3464520
1178264,C3232178
340326,C1141096
340327,C1141097
797451,C2343936
32937,C0070122
340320,C1141084
198058,C0689867
1944699,C4522806
978741,C1996177
978740,C0731971
308391,C0974587
1157877,C3212295
978745,C1996175
978744,C0731976
308395,C0974593
978746,C0731972
897640,C1532857
308399,C0974599
995033,C2918245
372172,C1246217
1804047,C4276365
332916,C1129248
372177,C1246222
224945,C0699372
372175,C1246220
224949,C0728792
369154,C1243159
25696,C0061202
2387331,C5398278
2387330,C5399363
2387337,C5399552
1484927,C3695547
2387335,C5399518
2387334,C5399324
2387339,C5399349
900763,C2727632
900764,C2741291
892502,C2709621
1860100,C4281903
1923244,C4476295
1151848,C3206364
199,C0001050
1923241,C4476293
1808219,C4281975
1923243,C4476294
195,C0001044
194,C0001041
197,C0001047
193,C0001040
631940,C1711473
1101055,C3154130
1356088,C3500790
1356089,C3500791
1013888,C2939711
1013889,C2727655
1013886,C2939710
1013887,C2727654
1356087,C3500789
1356080,C3495462
1013883,C2727637
1013880,C2727634
374263,C1248339
1811769,C4291410
1811768,C4291344
1168290,C3222459
809979,C2370095
602454,C1629882
984120,C1620825
1295113,C3465777
809974,C2366383
1811763,C4291195
1168299,C3222468
1811765,C4291345
1811764,C4291346
1811767,C0077818
1811766,C0298558
39841,C0078643
857187,C0981433
857186,C2710738
857183,C0977031
1176452,C3230404
857189,C0713686
857188,C2710739
1101472,C3154367
1163172,C3217488
756008,C1177563
669264,C1815887
1185156,C3238932
669266,C1813387
1185150,C3238926
1368398,C3534940
1185152,C3238928
1368395,C3536202
901490,C2727134
901493,C2727153
901492,C2709590
901495,C2727158
901494,C2741578
1436368,C3666365
1368392,C3534994
2168358,C5135889
1552172,C3857951
2168350,C5136872
670106,C1813538
2168354,C5136859
2168355,C5136919
2168356,C5136960
2168357,C5137015
37416,C0075630
37418,C0075632
1251699,C3282589
1251698,C3282588
1433251,C3651798
1433250,C3663549
3455,C0012403
800412,C2345311
1251696,C3282587
1251694,C3282586
2383306,C5391011
2383307,C5390113
605104,C1636137
2383305,C5390158
2383303,C5390785
374870,C1248964
317537,C0993133
317534,C0993128
1310039,C3486569
1310038,C3484566
317539,C0993150
317538,C0993143
1310037,C3474081
1310036,C3486564
1310035,C3486557
611,C0002370
2171258,C5140338
851930,C2701170
851931,C2701171
851932,C2701172
851933,C2701173
851934,C2701174
851935,C2701175
851936,C2701176
851937,C2701177
851938,C0981880
238154,C0774366
238151,C0774363
238153,C0774365
208646,C0710245
208645,C0710244
1114112,C3162437
1432125,C3651314
1114110,C3162436
1432120,C3651892
1432121,C3652016
1432122,C3652093
1432123,C3652164
242800,C0781612
1919512,C4473958
242807,C0781656
226976,C0732784
1292879,C3464681
1292876,C3464678
1292877,C3464679
1292874,C3464676
1292875,C3464677
233455,C0765696
1292873,C3464675
1869698,C4306929
1187058,C3240805
372943,C1247004
1994399,C4541411
372941,C1247002
886638,C2727177
402422,C1321737
372946,C1247007
372945,C1247006
402421,C1321736
372949,C1247010
886637,C2727176
751890,C1815682
402429,C1321744
315971,C0986199
315970,C0986198
315973,C0986210
315972,C0986200
315975,C0986214
315974,C0986212
315976,C0986217
315979,C0986240
1177903,C3231819
815765,C2186923
1790124,C4237911
1790127,C4082858
1790126,C4237913
1790121,C4237908
1160882,C3215240
1790123,C4237910
1790122,C4237909
375626,C1249751
1739538,C4083335
1807551,C4282820
1790128,C4082741
1160889,C3215247
1807552,C4281882
1007472,C2928394
1007473,C2928395
1007470,C2928392
1007471,C2928393
1007476,C2928398
1007477,C2928399
1007474,C2928396
1007475,C2928397
1007478,C2928400
1007479,C2928401
689302,C1874794
371838,C1245880
360559,C1178776
360557,C1178774
6472,C0024027
6470,C0024002
360553,C1178769
6476,C0024057
6475,C0024056
2270607,C5228861
378392,C1252687
378398,C1577904
1154023,C3208497
371833,C1245875
1309762,C3486583
863966,C2722360
1165108,C3219366
863965,C2722359
1089355,C2978614
1186904,C3240651
1366537,C3531311
1186905,C3240652
1649586,C4020015
863968,C1967389
1165106,C3219364
27403,C0063340
374353,C1248432
1670043,C4056810
1295350,C3466014
1307741,C3265177
1307740,C3255674
1307743,C3255981
1307742,C3256214
1307745,C3255701
1307744,C3473990
1307747,C3257505
1307746,C3255693
1307749,C2349151
1307748,C3256269
1927852,C4490266
571752,C1605951
1663410,C4046444
750099,C1968457
904534,C2746976
1154026,C3208500
1000123,C2930129
4040,C0014758
1000124,C0698565
1000127,C2930131
1000126,C1646068
1000128,C1586542
706870,C1948901
706871,C1948902
706872,C1948903
1094054,C2980844
2261774,C5211286
372212,C1246260
2261776,C5211270
1180290,C3234150
1174426,C3228443
1174427,C3228444
1551469,C3252139
1551468,C3857250
1180291,C3234151
1551465,C3858334
1551464,C3858335
1551467,C3858054
1551466,C3858312
1551460,C0066274
1551463,C3858280
1551462,C3858281
281890,C0919292
1180293,C3234153
2261772,C5211240
310228,C0976808
1154024,C3208498
358274,C1176329
690855,C1875038
1363831,C3528961
330905,C1126703
1297965,C3473016
1297964,C3473015
235479,C0770555
392197,C1298602
1297961,C3473012
1297960,C3473011
1545716,C0937491
1154025,C3208499
235473,C0770546
200079,C0693919
375419,C1249530
200074,C0693910
200076,C0693914
1492336,C3818770
2118571,C4762285
2118570,C4762284
1726679,C4060394
1094891,C3152336
2118579,C4762288
2118578,C4762287
1492339,C3818768
1492338,C3818769
995116,C2710371
248642,C0790307
379421,C1253822
379423,C1253824
379422,C1253823
379425,C1253827
379426,C1253828
362309,C1236221
362300,C1236212
362301,C1618010
362302,C1236214
362305,C1236217
2362259,C4528198
1488375,C3709816
2362254,C5244883
2362257,C5244884
2362250,C5244880
2362253,C5239718
1921562,C2743542
351433,C1169010
631980,C1711496
1921560,C4475441
118886,C0387288
1536924,C3820050
1536923,C3820250
1536922,C0543073
321988,C1099456
1157162,C3211585
1592785,C3859368
1592784,C3859367
1592787,C3859370
1592786,C3859369
860088,C1950820
1592788,C3859371
41078,C0082491
421926,C1351193
2371780,C5384552
1427026,C3645243
1427022,C3645239
574313,C1592040
1157165,C3211588
2200083,C5207864
2200082,C5207486
2200081,C5207485
2200080,C5207663
2200084,C5207617
865102,C2722836
865101,C2722835
865105,C2722838
1007809,C2928724
1007808,C2928723
1007803,C2928718
1007802,C2928717
1007800,C2928715
1007807,C2928722
1007806,C2928721
1007805,C2928720
1007804,C2928719
1300006,C3474023
1300005,C3474022
1300002,C2727822
1300001,C2727821
1300000,C2727824
28012,C0064088
571842,C2341180
1940367,C4519446
746126,C1967776
1940369,C4519447
1796387,C4257335
1796386,C4257336
826615,C2369754
826614,C2369753
826613,C2369752
826612,C2369751
826611,C2369750
1796380,C4256998
977873,C2911842
1358496,C3505493
583411,C1613021
977875,C2911843
252016,C0794153
643722,C1724168
1806093,C4276289
800783,C2345598
1806095,C4276144
1042787,C2947815
1042786,C2947814
1042785,C2947813
800782,C2345597
1042788,C2947816
1161079,C1652509
353724,C1171655
350262,C1165938
1809516,C4283363
1809514,C4282302
1809513,C4282304
1809511,C4282303
376784,C1250978
385023,C1261822
385024,C1261824
385025,C1261825
335993,C1133093
1728791,C4074428
425351,C1354619
1728792,C0708833
1728794,C4074555
731227,C1815648
848330,C1875894
848331,C1321195
848333,C1875895
2176454,C5187710
2176455,C5187711
1161072,C3215425
207315,C0708635
2176451,C5187708
2176453,C5187709
846192,C2683203
393452,C1306434
318,C0001480
393454,C1306436
393455,C1306437
393456,C1306438
393457,C1306439
335998,C1133098
966588,C2747562
966589,C0709454
577039,C1616695
496892,C1528013
577032,C1617203
577033,C1615074
577030,C1617713
577031,C1620303
1486391,C3665583
1486392,C3700899
1181074,C3234924
707329,C0714062
707327,C0711195
707326,C1949001
1161294,C3215640
220020,C0723439
707322,C1948998
707321,C1948997
707320,C1948996
1160305,C3214676
1160306,C3214677
215992,C0719265
1160307,C3214678
852331,C2701512
1667763,C0035419
1667766,C4056842
1667767,C4056823
1667764,C4056445
1995533,C4541989
1995532,C4541988
1995531,C4541987
2257318,C5211094
1995537,C4541993
1995536,C4541992
1995535,C4541991
1995534,C4541990
2257313,C4766023
2257312,C5211222
1995538,C4541994
2257317,C5211088
2257316,C5211265
340049,C1140307
2257314,C5211223
1806067,C4276291
544717,C1589484
2047170,C0059846
2047171,C4694809
748750,C0706937
2099132,C0974845
206048,C0707055
402737,C1322162
855181,C2709858
855180,C0716228
1167729,C3221917
631648,C1703135
800430,C2345327
210015,C0711840
631647,C1695876
409436,C1338692
800436,C2345333
1314848,C1533426
1314849,C0982317
1314846,C0074536
1314847,C3500587
1314844,C3256147
1314842,C3500585
1314843,C3500586
994277,C0713426
994276,C2918051
1374569,C3554820
227559,C0733815
227555,C0733811
1014384,C2700649
1192997,C2726184
1374567,C3556791
800439,C2345335
1014385,C2939977
93866,C0307388
1008949,C2929846
1008948,C2929845
1014386,C2939978
1008943,C2929840
1008942,C2929839
1008941,C2929838
1014387,C2939979
1008947,C2929844
891373,C2729610
1008945,C2929842
1008944,C2929841
1009096,C2929991
1009094,C2929989
1009095,C2929990
1009092,C2929987
1607804,C4018287
1009090,C2929985
1009091,C2929986
899145,C2740518
1607808,C4018290
899147,C2740520
1167724,C3221912
899141,C2740514
899140,C2740513
899143,C2740516
1009099,C2929994
356884,C1174890
578784,C1617247
356886,C1174892
356887,C1174893
1183435,C3237261
1441339,C3668737
1183436,C3237262
48519,C0111318
69722,C0216660
1293662,C3465046
885794,C2726991
1193028,C2725667
1431309,C1433702
885790,C2726990
1866039,C4301810
1431305,C3651707
1151734,C3206253
1431306,C3651947
1025342,C2825462
107784,C0360192
1039226,C2946366
1039227,C2946367
1039224,C2946364
1039225,C2946365
49247,C0114771
21311,C0055964
808532,C2937445
808533,C2937446
1191236,C2725686
808534,C2365771
884226,C2726373
884227,C0875858
884224,C2726372
884225,C0872744
884222,C2726371
884223,C0714612
884220,C2726370
884221,C0975738
102490,C0350422
1167051,C3221247
1167053,C3221249
1167052,C3221248
1153923,C3208397
2388150,C5399526
2388151,C5399527
856908,C0704681
856906,C2710595
856902,C2710592
856903,C0689089
578124,C1613120
578123,C1619272
578122,C1616212
1534658,C3817912
567607,C1600026
567601,C1600020
1159520,C3213906
1442683,C3692828
1442680,C3692825
1442681,C3692826
433844,C1363114
1442684,C3692829
1442685,C3692830
1182741,C3236576
1182742,C3236577
1169699,C3223835
1169698,C3223834
1987400,C4530302
371164,C1245201
371165,C1245202
1295621,C3466284
371160,C1245197
371161,C1245198
1153926,C3208400
371168,C1245205
1734399,C4048425
993557,C1329123
1186914,C3240661
1186911,C3240658
993552,C2683197
993551,C2917781
993550,C2316499
446199,C1377611
1186918,C3240665
1664448,C4050805
1664449,C4050806
331348,C1127210
1153927,C3208401
1664443,C4050801
1664440,C4050798
883794,C2726306
883793,C2726305
1664447,C4050804
1664444,C4050802
996726,C2918966
1921592,C4475462
1863556,C4301236
370419,C1244439
1863554,C4301235
1863553,C4301234
996725,C2240479
1863551,C4301232
1863550,C4301231
1944540,C4522757
330434,C1126095
900498,C2741159
900499,C2741160
330431,C1126092
370416,C1244436
1863559,C4301239
1863558,C4301238
594822,C0730749
91293,C0304594
1794431,C4257282
614373,C1619629
91299,C0304600
340825,C1141802
340826,C1141803
1098348,C3152921
1098349,C3152922
763481,C2242331
763482,C2242332
763483,C2242333
1098340,C3152913
1098341,C3152914
1098342,C3152915
1098343,C3152916
763488,C2242337
763489,C1877845
1098346,C3152919
1098347,C3152920
1161040,C3215394
1161041,C3215395
1161042,C3215396
1161047,C3215401
1161048,C3215402
1040032,C2954611
1040031,C2946966
1040030,C2946965
729851,C1965354
1040036,C2946969
1101938,C1634562
1040034,C2946967
1101937,C3154602
1101934,C3154599
1101932,C3154597
1101933,C3154598
1101931,C3154596
1192989,C3247786
1159211,C3213602
343559,C1146355
402741,C1322166
563635,C1596078
1442170,C3692524
343557,C1146353
1192987,C1445178
1192986,C1169455
1192985,C1593343
1442171,C1571574
105929,C0357489
1426686,C3645135
1182478,C3236313
2368457,C5245206
2368456,C5245205
2368459,C5245208
2368458,C5245207
1182479,C3236314
105925,C0357483
991302,C2917005
992688,C2917532
992689,C0692173
979379,C0978476
979378,C2912271
1295635,C3466298
366240,C1240208
1295637,C3466300
1159219,C3213610
1295631,C3466294
1295630,C3466293
377813,C1252047
1295639,C3466302
1295638,C3466301
55092,C0138377
373148,C1247210
606384,C1638328
606381,C1641228
855489,C2709995
1112233,C3159942
606382,C1637809
373140,C1247202
855485,C2709991
855486,C2709992
373143,C1247205
855480,C0973888
1152517,C3207018
373146,C1247208
373147,C1247209
209645,C0711431
1928303,C4490400
50121,C0117996
221024,C0724484
1151267,C3205794
24441,C0059678
335149,C1132102
899912,C2740872
50110,C0117953
335141,C1132091
899916,C2740876
313803,C0981215
313800,C0981212
852593,C2701669
852592,C2701668
1041780,C2947507
852590,C2701666
852597,C2701673
852596,C2701672
852595,C2701671
852594,C2701670
852599,C2701675
852598,C2701674
335159,C1132114
1188152,C3241883
1099290,C0706344
1188159,C3241890
1188158,C3241889
1099294,C0706345
861043,C2683985
861042,C2683984
861045,C2683983
861044,C2683981
861049,C2719810
197666,C0688803
226668,C0732219
1180204,C3234067
1793169,C4239001
1164561,C3218834
1164564,C3218837
1099037,C3153364
1164566,C3218839
1164567,C3218840
1164568,C3218841
1164569,C3218842
333763,C1130333
899907,C2740868
1099038,C3153365
335156,C1132111
1793166,C4238999
104748,C0355120
1793160,C4238995
894884,C2731271
377135,C1251347
1162929,C3217250
377132,C1251344
1162922,C3217243
1162920,C3217241
1793163,C4238997
1356761,C1620322
1356760,C3504850
1356763,C3464654
1356762,C0892030
1356765,C1451182
1356764,C3504851
1356767,C3256629
1356766,C3504852
1299631,C3473884
1299630,C3473883
1299633,C3473886
1299632,C3473885
1299635,C3473888
1299634,C3473887
1299637,C0770983
1299636,C3473889
204194,C0701919
1860090,C4284064
204193,C0701918
1117569,C3194910
597751,C1676711
1540246,C3833041
1540245,C3833040
1540244,C3833039
1540243,C3833038
1540242,C3833037
1540241,C3833036
1540240,C3833035
329662,C1124984
329663,C1124986
1163039,C3217356
1163038,C3217355
1163037,C3217354
857223,C2710760
42892,C0087000
1163034,C3217351
857226,C0939047
1163032,C3217349
42896,C0087006
857225,C2710761
1813402,C4290864
1813403,C4291554
1813400,C4291589
1813401,C4291411
1813407,C4291399
1813404,C4290863
1000502,C2930213
1813409,C4291476
2049235,C4704334
2049234,C4704333
860716,C2719653
860717,C1615204
314584,C0982112
314583,C0982111
1810570,C4283711
1742217,C4084070
891723,C2729764
836466,C0353662
1856651,C4293559
1856652,C4293558
1856653,C4293617
1856654,C4293591
1856655,C4293379
1856656,C4293091
1856657,C4293557
1856658,C4293556
1856659,C4293616
334403,C1131117
2177,C0007538
1114097,C3162424
1114096,C3162423
1114095,C3162422
1043549,C3266944
1012034,C2938338
1043543,C2948189
1012036,C2938339
1012037,C2727372
1114098,C3162425
701207,C2341369
7122,C0026895
701203,C1876368
701200,C2341366
701201,C2341367
329086,C1124158
329084,C1124156
329085,C1124157
329082,C1124153
329083,C1124155
329081,C1124152
1010895,C0978165
329088,C1124160
204135,C0701779
373939,C1248011
373938,C1248010
316564,C0989140
876528,C2724507
876529,C2724508
892852,C2730359
892853,C2730360
876526,C2724505
892851,C1445191
373935,C1248007
876521,C2724500
892854,C2725413
876523,C2724502
1006310,C2726136
595,C0002328
594,C0002327
597,C0002334
596,C0002333
599,C0002340
598,C0002335
1296380,C3467002
1296382,C3467004
1167825,C3221998
1741747,C4083977
1741746,C4083507
896145,C2731845
744857,C1618172
1006660,C2927726
1006661,C2927727
1547974,C0979751
1547975,C0357718
1547976,C3855422
1547977,C0790521
1007393,C2928315
1546082,C3848726
1007391,C2928313
1007390,C2928312
1007397,C2928319
1007396,C2928318
1007394,C2928316
1007399,C2928321
1007398,C2928320
1597571,C3872341
1597570,C3871969
1597573,C3872145
1597572,C3872340
1597575,C3871968
310599,C0977262
1597577,C3872200
